date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2020-01-29,5022,GSE128804,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128804/,200128804,2020-01-29,GSE,"Serine racemase (SRR) is an enzyme that catalyzes two reactions, the racemization and the dehydration of L-Ser and D-Ser and has been studied mainly in the fields of central nervous system. The function of SRR in cancer metabolism has not been elucidated. Here we show that SRR expression is upregulated in colorectal adenoma and adenocarcinoma lesions compared to non-neoplastic mucosa in human colorectal cancer specimens. Further analysis by using CRISPR/CRISPR-associated protein 9 system reveals that SRR enhances colorectal cancer cell proliferation via maintaining intracellular pyruvate and mitochondrial mass resulting in higher basal reactive oxygen species level, and has anti-apoptotic function.",Homo sapiens,Serine racemase is required for colorectal tumor growth and a potential therapeutic target.
2020-01-28,5025,GSE144294,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144294/,200144294,2020-01-28,GSE,"RNA oxidation has been implicated in neurodegeneration, but the underlying mechanism for such effects is unclear. Recently, we demonstrated extensive RNA oxidation within the neurons in multiple sclerosis (MS) brain. In this report we identified selectively oxidized mRNAs in neuronal cells that pertained to neuropathological pathways. N-acetyl aspartate transferase 8 like (NAT8L) mRNA is one such transcript, whose translated product enzymatically synthesizes N-acetyl aspartic acid (NAA), a neuronal metabolite essential for myelin synthesis. We reasoned that impediment of translation of an oxidized NAT8L mRNA will result in reduction in its cognate protein, thus lowering NAA level. This assertion is directly supported by our studies on a model cellular system, an MS animal model and postmortem human MS brain. Reduced NAA level in the brain could hamper myelin synthesis causing neuronal damage, which results in MS neurodegeneration. Overall, this work provides a framework for mechanistic understanding of the link between RNA oxidation and neurodegenerative diseases.",Homo sapiens,NAT8L mRNA oxidation is linked to neurodegeneration in multiple sclerosis
2020-01-28,5026,GSE144282,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144282/,200144282,2020-01-28,GSE,"Resistance to targeted therapies as a multifactorial, gradual adaptation to inhibitor specific selective pressures",Homo sapiens,"H3122, in vitro resistance to ALK inhibitors"
2020-01-28,5028,GSE140520,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140520/,200140520,2020-01-28,GSE,"We identify nutrient engineering though the supplementation of amino aids to represent a novel tool for inducing differentiation, metabolic remodeling and functional feastures in hepatic cell culture models.",Homo sapiens,Amino acid levels determine metabolism and cyp450 function of stem cell derived hepatocytes and hepatoma cell lines
2020-01-28,5029,GSE138912,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138912/,200138912,2020-01-28,GSE,"To measure global gene expression in primary metastatic colorectal cancer patients who have undergone fluorouracil, leucovorin and oxaliplatin (FOLFOX) chemotherapy and screen valuable biomarkers to predict the effects of chemotherapy. Samples from primary metastatic colorectal cancer patients were collected. The effects of chemotherapy were evaluated.",Homo sapiens,FBXW4 acts as a protector of FOLFOX-based Chemotherapy in Metastatic Colorectal Cancer Identified by Co-expression network analysis
2020-01-28,5030,GSE138536,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138536/,200138536,2020-01-28,GSE,"Single-cell RNA sequencing (scRNA-seq) is a powerful approach for reconstructing cellular differentiation trajectories. However, inferring both the state and direction of differentiation is challenging. Here, we demonstrate a simple, yet robust, determinant of developmental potential—the number of expressed genes per cell—and leverage this measure of transcriptional diversity to develop a computational framework (CytoTRACE) for predicting differentiation states from scRNA-seq data. When applied to diverse tissue types and organisms, CytoTRACE outperformed previous methods and nearly 19,000 annotated gene sets for resolving 52 experimentally determined developmental trajectories. Additionally, it facilitated the identification of quiescent stem cells and revealed genes that contribute to breast tumorigenesis. This study thus establishes a key RNA-based feature of developmental potential and a platform for delineation of cellular hierarchies (https://cytotrace.stanford.edu).",Homo sapiens,Single-cell transcriptional diversity is a hallmark of developmental potential
2020-01-28,5034,GSE125738,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125738/,200125738,2020-01-28,GSE,"To gain new insight into the resistance to hormonal therapy in breast cancer, we generated a tamoxifen-resistant human breast cancer cell line T47D-TR by exposing estrogen-sensitive cell line T47D to increasing concentrations of 4-hydroxy tamoxifen (4-OHT) and identified its resistance with different ways. What we interested is the underlying mechanisms of breast cancer tamoxifen resistance which was not reported yet.Here, we detect the RNA sequence of both the two cell lines hoping to find some evidence.",Homo sapiens,Next Generation Sequencing Facilitates Quantitative Analysis of human breast cancer cell T47D and T47D-TR Transcriptomes
2020-01-28,5035,GSE125259,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125259/,200125259,2020-01-28,GSE,"Purpose: Globally, many jurisdictions are legalizing or decriminalizing cannabis, creating a potential public health issue that would benefit from experimental evidence to inform policy, government regulations, and user practices. Tobacco smoke exposure science has created a body of knowledge that demonstrates the conclusive negative impacts on respiratory health; similar knowledge remains to be established for cannabis. To address this unmet need, we performed in vitro functional and transcriptomic experiments with a human airway epithelial cell line (Calu-3) exposed to cannabis smoke, with tobacco smoke as a positive control. Results: We demonstrate that cannabis smoke induced functional and transcriptional responses that overlapped with tobacco smoke. Ontology and pathway analysis revealed that cannabis smoke induced DNA replication and oxidative stress responses. Functionally, cannabis smoke impaired epithelial cell barrier function, antiviral responses, and increased inflammatory mediator production. Our study reveals striking similarities between cannabis and tobacco smoke exposure on impairing barrier function, suppressing antiviral pathways, potentiating of pro-inflammatory mediators, and inducing oncogenic and oxidative stress gene expression signatures. LABA/GC intervention in airway epithelial cells exposed to cannabis smoke reduces levels of pro-inflammatory (CXCL8) and antiviral (CXCL10) mediators, while transcriptomic signatures of neutrophil mediated immunity and oxidative stress remain elevated. Conclusions: Collectively our data suggest that cannabis smoke exposure is not innocuous and may possess many of the deleterious properties of tobacco smoke, warranting additional studies to support public policy, government regulations, and user practices.",Homo sapiens,Transcriptomic and barrier responses of human airway epithelial cells exposed to cannabis smoke with and without LABA/GC intervention
2020-01-27,5036,GSE144260,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144260/,200144260,2020-01-27,GSE,"To identify the differiational genes and pathways in MM231 and MM231-FGD5-cas9, we examined the microarray gene expression profile of MM231 breast cancer cells vs FGD5-cas9 cells. Ectopic expression or activation of EGFR is found in most TNBCs, and EGFR inhibitors can suppress TNBC growth in vitro. However, these agents exhibit limited efficacy in TNBC patients, possibly due to the nonkinase oncogenic functions of EGFR and the compensatory effects of other oncogenic activities following anti-EGFR therapy. Here, we identified a positive correlation between EGFR and FGD5 expression in TNBC samples. FGD5 deletion attenuated TNBC initiation and progression by decreasing EGFR stability and expression. Moreover, the proteins involved in mutual compensation of EGFR signaling were significantly downregulated in FGD5-deleted TNBC cells. Mechanistically, FGD5 interacted with EGFR to maintain EGFR stability by impeding EGFR ubiquitylation and degradation mediated by the E3 ligase ITCH; disrupting the FGD5-EGFR interaction accelerated EGFR degradation and produced robust anti-TNBC activity. Our study shows that targeted degradation of EGFR through disrupting the FGD5-EGFR interaction is a promising therapeutic strategy for the TNBC subtype of breast cancer.",Homo sapiens,Expression data from MM231 and MM231-FGD5-cas9 breast cancer cells
2020-01-27,5037,GSE144259,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144259/,200144259,2020-01-27,GSE,"CRC tissues plus matched normal tissues (Primary colon cancer, liver metastasis colon cancer and matched normal colon tissues from same patient) were subjected to RNA isolation and RNA-seq analyses were generated by deep sequencing using Illumina Hiseq.",Homo sapiens,RNA-seq of CRC tissues
2020-01-27,5038,GSE144258,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144258/,200144258,2020-01-27,GSE,PC9 cells (untreated or treated with 4D combo) were harvested (in trizol) 48h or 72h after 4D combo treatment in replicates.,Homo sapiens,MLD Project RNAseq
2020-01-27,5040,GSE143897,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143897/,200143897,2020-01-27,GSE,RNA-sequencing and metabolomic analysis reveal pathways important to drug response and associated with formation of metastasis,Homo sapiens,Integrated analysis of ovarian cancer samples to facilitate precision medicine
2020-01-27,5041,GSE141444,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141444/,200141444,2020-01-27,GSE,"Major efforts are underway to identify agents that can potentiate effects of immune checkpoint inhibition. Here, we show that ascorbic acid (AA) treatment caused genome wide demethylation and enhanced expression of endogenous retroviral elements in lymphoma cells. AA also increased 5-hydroxymethylcytosine (5hmC) levels of CD8+ T cells and enhanced their cytotoxic activity in a lymphoma co-culture system. High-dose AA treatment synergized with anti-PD1 therapy in a syngeneic lymphoma mouse model, resulting in marked inhibition of tumor growth compared with either agent alone. Analysis of the intra-tumoral epigenome revealed increased 5hmC with AA treatment, consistent with in vitro findings. Analysis of the tumor immune microenvironment revealed that AA strikingly increased intra-tumoral infiltration of CD8+ T cells and macrophages, suggesting enhanced tumor immune recognition. The combination treatment markedly enhanced intra-tumoral infiltration of macrophages and CD8+ T lymphocytes, granzyme B production by cytotoxic cells (cytotoxic T cells and Natural Killer cells), and IL-12 production by antigen presenting cells compared with single agent anti-PD1. These data indicate that AA potentiates anti-PD1 checkpoint inhibition through synergistic mechanisms. The study provides compelling rationale for testing combinations of AA and anti-PD1 agents in lymphoma patients as well as in pre-clinical models of other malignancies.",Homo sapiens,High-dose Ascorbic acid synergizes with anti-PD1 in a Lymphoma mouse model
2020-01-27,5042,GSE141397,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141397/,200141397,2020-01-27,GSE,"Major efforts are underway to identify agents that can potentiate effects of immune checkpoint inhibition. Here, we show that ascorbic acid (AA) treatment caused genome wide demethylation and enhanced expression of endogenous retroviral elements in lymphoma cells. AA also increased 5-hydroxymethylcytosine (5hmC) levels of CD8+ T cells and enhanced their cytotoxic activity in a lymphoma co-culture system. High-dose AA treatment synergized with anti-PD1 therapy in a syngeneic lymphoma mouse model, resulting in marked inhibition of tumor growth compared with either agent alone. Analysis of the intra-tumoral epigenome revealed increased 5hmC with AA treatment, consistent with in vitro findings. Analysis of the tumor immune microenvironment revealed that AA strikingly increased intra-tumoral infiltration of CD8+ T cells and macrophages, suggesting enhanced tumor immune recognition. The combination treatment markedly enhanced intra-tumoral infiltration of macrophages and CD8+ T lymphocytes, granzyme B production by cytotoxic cells (cytotoxic T cells and Natural Killer cells), and IL-12 production by antigen presenting cells compared with single agent anti-PD1. These data indicate that AA potentiates anti-PD1 checkpoint inhibition through synergistic mechanisms. The study provides compelling rationale for testing combinations of AA and anti-PD1 agents in lymphoma patients as well as in pre-clinical models of other malignancies.",Homo sapiens,High-dose ascorbic acid synergizes with anti-PD1 in a lymphoma mouse model
2020-01-27,5043,GSE132554,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132554/,200132554,2020-01-27,GSE,"Glioblastoma is the most prevalent and aggressive brain cancer. With a median overall survival of ~15-20 months under standard therapy, novel treatment approaches are desperately needed. A recent phase II clinical trial with a personalized immunotherapy based on tumor lysate-charged dendritic cells (DCs), however, failed to prolong survival. Here, we investigated tumor tissue from patients from this trial to explore glioblastoma (immuno)resistancesurvival-related factors. and strategies to overcome them. We followed an innovative approach of combining mass spectrometry-based quantitative proteomics (n=36) with microRNA sequencing plus RT-qPCR (n=38). Protein quantification identified e.g. huntingtin interacting protein 1 (HIP1), retinol binding protein 1 (RBPP1), ferritin heavy chain (FTH1) and focal adhesion kinase 2 (FAK2) as resistance factor candidates. MicroRNA analysis identified miR-216b, miR-216a, miR-708 and let-7i as molecules potentially associated with overcoming resistancefavourable tissue characteristics as they were enriched in patients with a comparably longer survival. In silico target prediction and subsequent analyses indicated focal adhesion as a pathway of interest. Taken together, we here mapped possible drivers of glioblastoma outcome under immunotherapy’s (immuno)resistance in one of the largest DC vaccination tissue analysis cohorts so far – demonstrating usefulness and feasibility of combined proteomics/miRNomics approaches. Future research should investigate agents that sensitize glioblastoma to (immuno)therapy – potentially building on insights generated here.",Homo sapiens,Combined proteomics and miRNomics of a glioblastoma immunotherapy cohort reveal resistance factor candidates and potential counterstrategies
2020-01-27,5044,GSE130246,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130246/,200130246,2020-01-27,GSE,"To investigate the transcriptional consequences of TLE3 loss in the presence/absence of AR inhibitor enzalutamide in prostate cancer cells, the transcriptomes of WT and TLE3KO cells treated with vehicle or enzalutamide (10 uM) were compared. .",Homo sapiens,RNA-seq control (sgNT) and TLE3KO (sgTLE3) cells treated with 10 uM enzalutamide or vehicle
2020-01-27,5046,GSE123436,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123436/,200123436,2020-01-27,GSE,The miRNA profiles of CLL patients were compared with normal controls.,Homo sapiens,miRNA profiling of CLL
2020-01-27,5047,GSE106728,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106728/,200106728,2020-01-27,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,MYCN Drives Disparate Medulloblastoma from Human Embryonic and iPSC-Derived Stem Cells
2020-01-27,5048,GSE106727,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106727/,200106727,2020-01-27,GSE,"How tumors develop or respond to therapies vary significantly among species. Here we report that medulloblastoma (MB) the most frequent malignant childhood brain tumor can develop from human hindbrain neuro-epithelial stem (hbNES) cells or induced pluripotent stem cell (iPSC)-derived NES (NES) cells via MYCN overexpression in mice. NES tumors developed fast with leptomeningeal dissemination, while hbNES tumors formed significantly later with no dissemination. By using large cohorts of MB patients we show that tumors resemble a common subgroup of Sonic Hedgehog (SHH) MBs and that pluripotency and mTOR signaling correlate with poor prognosis. To conclude, both iPSC-derived and embryonic NES cells can be transformed into distinct humanized MB models valuable for identifying better diagnostic markers and drug targets.",Homo sapiens,MYCN Drives Disparate Medulloblastoma from Human Embryonic and iPSC-Derived Stem Cells [array]
2020-01-27,5049,GSE106725,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106725/,200106725,2020-01-27,GSE,"How tumors develop or respond to therapies vary significantly among species. Here we report that medulloblastoma (MB) the most frequent malignant childhood brain tumor can develop from human hindbrain neuro-epithelial stem (hbNES) cells or induced pluripotent stem cell (iPSC)-derived NES (NES) cells via MYCN overexpression in mice. NES tumors developed fast with leptomeningeal dissemination, while hbNES tumors formed significantly later with no dissemination. By using large cohorts of MB patients we show that tumors resemble a common subgroup of Sonic Hedgehog (SHH) MBs and that pluripotency and mTOR signaling correlate with poor prognosis. To conclude, both iPSC-derived and embryonic NES cells can be transformed into distinct humanized MB models valuable for identifying better diagnostic markers and drug targets.",Homo sapiens,MYCN Drives Disparate Medulloblastoma from Human Embryonic and iPSC-Derived Stem Cells [seq]
2020-01-26,5051,GSE143892,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143892/,200143892,2020-01-26,GSE,"A key limitation of the commonly-used CRISPR enzyme S. pyogenes Cas9 is the strict requirement of an NGG protospacer-adjacent motif (PAM) at the target site, which reduces the number of accessible genomic loci. This constraint can be limiting for genome editing applications that require precise Cas9 positioning. Recently, two Cas9 variants with a relaxed PAM requirement (NG) have been developed (xCas9 and Cas9-NG) but their activity has been measured at only a small number of endogenous sites. Here we devised a high-throughput Cas9 pooled competition screen to compare the performance of both PAM-flexible Cas9 variants and wild-type Cas9 at thousands of genomic loci and across 3 modalities (gene knock-out, transcriptional activation and suppression). We show that PAM flexibility comes at a substantial cost of decreased DNA targeting and cutting. Of the PAM-flexible variants, we found that Cas9-NG outperforms xCas9 regardless of genome engineering modality or PAM. Finally, we combined xCas9 mutations with those of Cas9-NG, creating a stronger transcriptional modulator than existing PAM-flexible Cas9 variants.",Homo sapiens,High-throughput screens of PAM-flexible Cas9 variants for gene knock-out and transcriptional modulation
2020-01-26,5052,GSE132216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132216/,200132216,2020-01-26,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Interrogation of Enhancer Function by Enhanced CRISPR Epigenetic Editing
2020-01-26,5056,GSE121105,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121105/,200121105,2020-01-26,GSE,"We sequenced untreated BT474 cells, BT474 cells treated for three days with trastuzumab or trastuzumab + pertuzumab, as well as two BT474-derived trastuzumab-resistant pools and two BT474-derived trastuzumab + pertuzumab resistant pools. Resistant pools were generated by culturing BT474 cells in gradually increasing doses of trastuzumab and trastuzumab + pertuzumab over the course of several months and continually maintained in drug.",Homo sapiens,RNA sequencing of BT474 cells treated with trastuzumab or trastuzumab + pertuzumab and BT474-derived cells resistant to trastuzumab or trastuzumab + pertuzumab
2020-01-26,5057,GSE114282,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114282/,200114282,2020-01-26,GSE,"Nutrient deprivation triggers stringent response in bacteria, allowing rapid reallocation of resources from proliferation toward stress survival. Critical to this process is the accumulation of (p)ppGpp regulated by the RelA/SpoT homologues. While mammalian genomes encode MESH1—the homologue of the bacterial (p)ppGpp hydrolase SpoT, neither (p)ppGpp nor its synthetase has been identified in mammalian cells. Therefore, the function of MESH1 remains a mystery. Here, we report that genetic removal of MESH1 from human cell induce an extensive transcriptional response. The changes are distinct from the canonical unfolding protein response but strongly resemble the bacterial stringent response, which induce cell proliferation arrest, implicating MESH1 in a previously uncharacterized stress response in human cells.",Homo sapiens,Transcriptional profile of MESH1-silenced RCC4 cells
2020-01-26,5058,GSE101894,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101894/,200101894,2020-01-26,GSE,"To further explore the clinical significance of lncRNAs in aldosterone producing adenoma (APA), we have employed large-scale biological database based transcriptome sequencing and microarray techniques as a discovery platform to identify expression changes of lncRNAs between APA (sample3, 4, 5) and normal adrenal (NA, sample A, B, L) tissue. By microarray analysis, we selected differentially expressed LncRNAs and mRNAs, and we further constructed coding-non-coding gene co-expression networks (CNC network) based on the correlation analysis between lncRNAs and target mRNAs. These networks will subsequently help to predict lncRNAs target genes, and will provide important insights into the role of lncRNAs in APA pathogenesis.",Homo sapiens,Microarray expression profile analysis of long non-coding RNAs in human aldosterone-producing adenoma
2020-01-25,5059,GSE144234,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144234/,200144234,2020-01-25,GSE,"There is substantial evidence that many cancers, including human breast cancer are hierarchically organized and driven by a cellular population that displays stem cell properties. These stem-like cells (CSC’s) mediate tumor metastasis and by virtue of their relative therapeutic resistance mediate tumor recurrence. Both normal and malignant stem cells are regulated through epigenetic mechanisms which involve DNA and histone modifications as well as noncoding RNAs. However, the mechanisms responsible for coordinating these multiple levels of epigenetic regulation in CSC’s remain elusive. Here, we identify a SPEN-Xist complex in breast CSC’s cells which, by virtue of inclusion of multiple epigenetic regulatory proteins, provides a scaffold for coordinating multiple levels of epigenetic regulation in these cells. Genetic knockdown of SPEN or XIST significantly reduces the CSC population as accessed by ALDH expression, sphere formation or tumor initiating capacity in xerograph models. Gene expression analysts suggests that the SPEN- XIST complex modulates multiple CSC regulatory pathways via the coordination of epigenetic modulatory proteins. This work has fundamental implications for understanding the epigenetic regulation of cancer stem cells as well as for developing strategies to target these cells",Homo sapiens,A SPEN Complex Serves as a Scaffold to Coordinate Multiple Epigenetic Regulatory Mechanisms in Breast Cancer Stem Cells
2020-01-25,5060,GSE144221,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144221/,200144221,2020-01-25,GSE,"Despite the advantages of neoadjuvant chemotherapy (NACT), associated toxicity is a serious complication that renders monitoring of the patients response to NACT highly important. Thus, prediction of tumor response to treatment is imperative to avoid exposure of potential non-responders to deleterious complications. We have performed genome-wide analysis of DNA methylation by XmaI-RRBS and selected CpG dinucleotides differential methylation of which discriminates luminal B breast cancer samples with different sensitivity to NACT. With this data, we have developed multiplex methylation sensitive restriction enzyme PCR (MSRE-PCR) protocol for determining the methylation status of 10 genes (SLC9A3, C1QL2, DPYS, IRF4, ADCY8, KCNQ2, TERT, SYNDIG1, SKOR2 and GRIK1) that distinguish BC samples with different NACT response. Analysis of these 10 markers by MSRE-PCR in biopsy samples allowed us to reveal three top informative combinations of markers, (1) IRF4 and C1QL2; (2) IRF4, C1QL2, and ADCY8; (3) IRF4, C1QL2, and DPYS, with the areas under ROC curves (AUCs) of 0.75, 0.78 and 0.74, respectively. A classifier based on IRF4 and C1QL2 better meets the diagnostic panel simplicity requirements, as it consists of only two markers. Diagnostic accuracy of the panel of these two markers is 0.75, with the sensitivity of 75% and specificity of 75%.",Homo sapiens,DNA methylation markers panel can improve prediction of response to neoadjuvant chemotherapy in luminal B breast cancer
2020-01-24,5070,GSE144015,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144015/,200144015,2020-01-24,GSE,"Inflammatory breast cancer (IBC) is a rare and aggressive type of breast cancer (BC) whose molecular basis is poorly understood. We performed a comprehensive molecular analysis of 24 fresh frozen IBC biopsies naïve of treatment, using a high-resolution microarray platform The most common genes covered by copy number alterations included gains of MYC and MDM4, and losses affecting TP53 and RB1. MYC and MDM4 genes have been related to IBC aggressiveness, and MDM4 might also represent a new therapeutic target in IBC. Thirteen IBC cases presented copy-neutral of heterozygosity (cnLOH) or losses covering CHL1, which gives additional evidence of its role as a tumor suppressor. Functional enrichment analysis with the most common alterations revealed genes associated with inflammatory regulation and immune response. Particularly, IL6R and IL7 could represent therapeutic targets for IBC treatment. Chromothripsis patterns were identified in nine cases and chromosomal instability in 50% of cases. High homologous recombination (HR) deficiency scores were observed in triple-negative IBC and those with metastasis. High telomeric allelic imbalance (TAI) score was detected in patients having worse overall survival (OS). TAI score could also be useful to predict deficiency in homologous recombination (HR) genes and to identify patients for platinum or PARP inhibitor therapy. Our study describes the most common genomic alterations in IBC and their association with clinical findings, providing a framework for improved diagnosis and therapeutic opportunities for this aggressive tumor type.",Homo sapiens,Microarray data for inflammatory breast cancer cases
2020-01-24,5071,GSE143363,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143363/,200143363,2020-01-24,GSE,"To understand relapse mechanisms related to AML patients treated with venetoclax plus azacitidine therapy, we performed CITE-seq on paired diagnosis and relapse specimens from an AML patient treated with the therapy.",Homo sapiens,CITE-seq (cellular indexing of transcriptomes and epitopes by sequencing) of paired diagnosis and relapse specimens from acute myeloid leukemia (AML) patients treated with venetoclax plus azacitidine
2020-01-24,5072,GSE141801,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141801/,200141801,2020-01-24,GSE,"The use of radiation treatment has increased for both sporadic and neurofibromatosis type 2 (NF2)-associated vestibular schwannoma (VS). However, there are a subset of radioresistant tumors and systemic treatments that are seldom used in these patients. We investigated molecular alterations after radiation in three NF2-associated and five sporadically operated recurrent VS after primary irradiation. We compared these findings with 49 non-irradiated (36 sporadic and 13 NF2-associated) VS through gene-expression profiling and pathway analysis. Furthermore, we stained the key molecules of the distinct pathway by immunohistochemistry. A total of 195 differentially expressed genes in sporadic and NF2-related comparisons showed significant differences based on the criteria of p value < 0.05 and a two-fold change. These genes were involved in pathways that are known to be altered upon irradiation (e.g., mammalian target of rapamycin (mTOR), phosphatase and tensin homolog (PTEN) and vascular endothelial growth factor (VEGF) signaling). We observed a combined downregulation of PTEN signaling and an upregulation of mTOR signaling in progressive NF2-associated VS after irradiation. Immunostainings with mTOR and PTEN antibodies confirmed the respective molecular alterations. Taken together, mTOR inhibition might be a promising therapeutic strategy in NF2-associated VS progress after irradiation.",Homo sapiens,Contribution of mTOR and PTEN to Radioresistance in Sporadic and NF2-Associated Vestibular Schwannomas: A Microarray and Pathway Analysis.
2020-01-24,5073,GSE139829,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139829/,200139829,2020-01-24,GSE,"Uveal melanoma (UM) is a highly metastatic cancer that, in contrast to cutaneous melanoma, is largely unresponsive to checkpoint immunotherapy. In this study we interrogate the tumour microenvironment at single-cell resolution using scRNA-seq of 59,915 tumour and non-neoplastic cells from 8 primary and 3 metastatic samples. A subset analysis of tumour cells confirms the global genomic landscape established from bulk analysis and reveals newly described subclonal genomic complexity and transcriptional states consistent with phenotype plasticity. The immune compartment comprises a previously unrecognized diversity of cell types, including CD8+ T cells expressing the checkpoint marker LAG3, as opposed to PD1 or CTLA4. We identified clonally expanded plasma cells in a rare metastasis from an indolent slow-growing class 1B tumour indicating a role for of antibody-mediated immunity. These findings reveal a dynamic ecosystem in which UM demonstrates new evolutionary complexity. LAG3 is identified as a potential candidate for immune checkpoint blockade in high risk UM.",Homo sapiens,Single-cell analysis reveals new evolutionary complexity in uveal melanoma
2020-01-24,5074,GSE139178,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139178/,200139178,2020-01-24,GSE,"Goal: Study resistance mechanisms to ATP-competitive vs. allosteric AKT inhibitors, in prostate cancer Methods: RNA-sequencing Results: Resistance to the ATP-competitive inhibitor GDC-0068 was driven by compensatory activity of parallel signaling pathways",Homo sapiens,RNA-seq of prostate cancer cell lines with acquired resistance to AKT inhibitors GDC-0068 (ATP competitive) or MK206 (allosteric)
2020-01-24,5075,GSE138118,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138118/,200138118,2020-01-24,GSE,The main aim of this study was to assess the changes in blood gene expression in UCB patients and to identify genes serving as biomarkers for UCB diagnosis and progression. Our study characterized the comprehensive expression profile of UCB and highlighted differences in expression patterns between UCB and healthy control,Homo sapiens,Expression profile of Urothelial carcinoma of the urinary bladder (UCB) or bladder cancer from Blood
2020-01-24,5076,GSE137316,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137316/,200137316,2020-01-24,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,RNA-Seq and ChIP-Seq: cell lines
2020-01-24,5077,GSE137315,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137315/,200137315,2020-01-24,GSE,Purpose: Characterizing the epigenetic differences between the positive and negative cells by using histone modification (h3k4me2- Active loci),Homo sapiens,Genome-wide H3K4me2 distribution comparison between Positive and Negative A375 (Human skin melanoma cell line)
2020-01-24,5079,GSE135663,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135663/,200135663,2020-01-24,GSE,"We report the first use of genome-edited human kidney organoids, combined with single-cell transcriptomics, to study APOL1 risk variants at the native genomic locus in different nephron cell types. This approach captures interferon-mediated induction of APOL1 gene expression and cellular dedifferentiation with a secondary insult“second hit” of endoplasmic reticulum stress.",Homo sapiens,Single-Cell Transcriptomics of Genome-Edited Kidney Organoids
